insert	query	update	delete	getmore	command	flushes	mapped	vsize	res	faults	locked-db	%idx-miss	qr|qw	ar|aw	netIn	netOut	conn	time	%user	%nice	%system	%iowait	%steal	%idle	Device:	rrqm/s	wrqm/s	r/s	w/s	rkB/s	wkB/s	avgrq-sz	avgqu-sz	await	svctm	%util
0	0	0	0	0	2	0	800m	2.05g	28m	0	.:0.0%	0	0|0	0|0	124b	7k	303	21:57:08	0.00	0.00	0.00	0.00	0.00	100.00	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:09	0.12	0.00	0.75	0.25	0.00	98.88	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:11	0.00	0.00	0.50	0.00	0.00	99.50	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:12	0.00	0.00	0.25	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi0:0.0%	0	0|0	0|0	124b	7k	303	21:57:13	0.00	0.00	0.38	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:14	0.13	0.00	0.13	0.00	0.00	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:15	0.00	0.00	0.38	0.00	0.00	99.62	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:16	0.12	0.00	0.50	0.00	0.00	99.38	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	28m	0	multi9:0.0%	0	0|0	0|0	124b	7k	303	21:57:17	0.00	0.00	0.13	0.00	0.00	99.87	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	1176	1174	0	0	2	0	800m	2.05g	28m	0	multi7:3.0%	0	0|0	0|0	538k	405k	303	21:57:18	0.50	0.00	1.01	0.13	0.00	98.36	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	9663	9660	0	0	2	1	800m	2.05g	28m	0	multi5:9.8%	0	0|0	1|0	4m	3m	303	21:57:19	4.64	0.00	7.09	1.91	0.55	85.81	dm-0	0.00	0.00	0.00	31.00	0.00	48.00	3.10	0.16	5.03	4.52	14.00
0	9976	9969	0	0	2	0	800m	2.05g	28m	0	multi5:13.9%	0	0|0	1|2	4m	3m	303	21:57:20	5.78	0.00	8.38	0.00	0.87	84.97	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	19677	19663	0	0	2	0	800m	2.05g	28m	0	multi5:27.9%	0	27|0	1|1	9m	6m	303	21:57:21	16.02	0.00	21.42	0.15	1.23	61.17	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	7017	7041	0	0	2	0	800m	2.05g	28m	0	multi5:8.1%	0	1|0	0|0	3m	2m	303	21:57:22	5.41	0.00	7.71	0.00	0.54	86.33	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	7777	7776	0	0	2	0	800m	2.05g	28m	0	multi3:9.4%	0	0|0	0|0	3m	2m	303	21:57:23	5.72	0.00	4.65	0.13	0.40	89.10	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	11319	11318	0	0	2	0	800m	2.05g	28m	0	multi3:10.6%	0	0|0	0|1	5m	3m	303	21:57:24	7.82	0.00	9.70	0.13	0.40	81.94	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	11175	11162	0	0	4	0	800m	2.05g	28m	0	multi3:12.0%	0	0|0	1|1	5m	4m	303	21:57:25	7.55	0.00	9.03	0.27	0.54	82.61	dm-0	0.00	0.00	0.00	4.00	0.00	16.00	8.00	0.02	4.00	2.00	0.80
0	13820	13825	0	0	3	0	800m	2.05g	28m	0	multi3:9.1%	0	0|0	0|0	6m	4m	303	21:57:26	10.10	0.00	11.62	0.00	0.55	77.73	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	20479	20461	0	0	2	0	800m	2.05g	28m	0	multi6:12.3%	0	2|0	0|2	9m	6m	303	21:57:27	16.50	0.00	15.80	0.14	0.85	66.71	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	24801	24805	0	0	2	0	800m	2.05g	28m	0	multi1:15.7%	0	0|0	0|4	11m	7m	303	21:57:28	20.09	0.00	24.36	0.14	0.71	54.70	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	24862	24861	0	0	2	0	800m	2.05g	28m	0	multi3:17.6%	0	0|0	1|1	11m	7m	303	21:57:29	21.61	0.00	26.13	0.00	1.17	51.09	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	25481	25474	0	0	2	0	800m	2.05g	28m	0	multi5:17.2%	0	3|0	1|2	12m	8m	303	21:57:30	24.83	0.00	26.08	0.28	0.98	47.84	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	24621	24617	0	0	3	0	800m	2.05g	28m	0	multi6:17.4%	0	23|0	1|3	11m	8m	303	21:57:31	21.39	0.00	24.44	0.28	0.83	53.06	dm-0	0.00	0.00	0.00	4.00	0.00	16.00	8.00	0.10	26.00	10.00	4.00
