insert	query	update	delete	getmore	command	flushes	mapped	vsize	res	faults	locked-db	%idx-miss	qr|qw	ar|aw	netIn	netOut	conn	time	%user	%nice	%system	%iowait	%steal	%idle	Device:	rrqm/s	wrqm/s	r/s	w/s	rkB/s	wkB/s	avgrq-sz	avgqu-sz	await	svctm	%util
0	0	0	0	0	2	0	800m	2.05g	27m	0	multi9:0.0%	0	0|0	0|0	124b	7k	307	21:57:08	0.00	0.00	0.13	0.00	0.13	99.75	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	multi9:0.0%	0	0|0	0|0	124b	7k	307	21:57:10	0.00	0.00	0.89	1.27	0.13	97.72	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	.:0.0%	0	0|0	0|0	124b	7k	307	21:57:11	0.00	0.00	0.50	0.00	0.00	99.50	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	multi9:0.0%	0	0|0	0|0	124b	7k	307	21:57:12	0.25	0.00	0.50	0.00	0.13	99.12	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	multi9:0.0%	0	0|0	0|0	124b	7k	307	21:57:13	0.13	0.00	0.63	0.00	0.13	99.11	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	12	0	0	0	2	0	800m	2.05g	27m	0	admin:0.0%	0	0|0	0|0	124b	7k	307	21:57:14	0.00	0.00	0.51	0.00	0.25	99.24	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	multi9:0.0%	0	0|0	0|0	124b	7k	307	21:57:15	0.13	0.00	0.51	0.13	0.13	99.11	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	multi9:0.0%	0	0|0	0|0	124b	7k	307	21:57:16	0.00	0.00	0.51	0.00	0.13	99.37	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	0	0	0	0	2	0	800m	2.05g	27m	0	.:0.1%	0	0|0	0|0	124b	7k	307	21:57:17	0.00	0.00	0.38	0.00	0.13	99.49	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	3862	3857	0	0	2	0	800m	2.05g	27m	0	multi8:9.7%	0	0|0	0|0	1m	957k	307	21:57:18	2.36	0.00	4.06	0.00	0.52	93.05	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	6325	6167	0	0	2	0	800m	2.05g	28m	0	multi0:8.1%	0	13|0	4|3	3m	2m	307	21:57:19	5.51	0.00	6.04	2.62	0.39	85.43	dm-0	0.00	0.00	0.00	9.00	0.00	4.00	0.89	0.21	0.00	23.56	21.20
0	12968	13119	0	0	2	1	800m	2.05g	28m	0	multi8:23.0%	0	3|0	0|1	6m	4m	307	21:57:20	11.55	0.00	16.20	3.66	0.99	67.61	dm-0	0.00	0.00	0.00	24.00	0.00	56.00	4.67	0.74	39.83	26.50	63.60
0	11109	11116	0	0	2	0	800m	2.05g	28m	0	multi8:17.4%	0	0|0	0|0	5m	3m	307	21:57:21	10.04	0.00	12.41	0.00	0.70	76.85	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	8854	8855	0	0	2	0	800m	2.05g	28m	0	multi8:20.6%	0	0|0	0|1	4m	2m	307	21:57:22	7.42	0.00	11.20	0.28	0.98	80.11	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0	8242	8229	0	0	2	0	800m	2.05g	28m	0	multi8:16.8%	0	20|0	0|2	3m	2m	307	21:57:23	5.77	0.00	8.52	0.69	0.69	84.34	dm-0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
